gene2pubtatorcentral_1,RePORTER_PUBLNK_C_2012_1,FALSE
gene2pubtatorcentral_2,RePORTER_PUBLNK_C_2012_2,FALSE
gene2pubtatorcentral_6,RePORTER_PUBLNK_C_2012_3,FALSE
gene2pubtatorcentral_7,RePORTER_PUBLNK_C_2012_4,FALSE
gene2pubtatorcentral_8,RePORTER_PUBLNK_C_2012_5,FALSE
gene2pubtatorcentral_9,RePORTER_PUBLNK_C_2012_6,FALSE
gene2pubtatorcentral_20,RePORTER_PUBLNK_C_2012_7,FALSE
gene2pubtatorcentral_21,RePORTER_PUBLNK_C_2012_8,FALSE
gene2pubtatorcentral_22,RePORTER_PUBLNK_C_2012_9,FALSE
gene2pubtatorcentral_23,RePORTER_PUBLNK_C_2012_10,FALSE
gene2pubtatorcentral_24,RePORTER_PUBLNK_C_2012_11,FALSE
gene2pubtatorcentral_34,RePORTER_PUBLNK_C_2012_12,FALSE
gene2pubtatorcentral_35,RePORTER_PUBLNK_C_2012_13,FALSE
gene2pubtatorcentral_46,RePORTER_PUBLNK_C_2012_14,FALSE
gene2pubtatorcentral_47,RePORTER_PUBLNK_C_2012_15,FALSE
gene2pubtatorcentral_48,RePORTER_PUBLNK_C_2012_16,FALSE
gene2pubtatorcentral_49,RePORTER_PUBLNK_C_2012_17,FALSE
gene2pubtatorcentral_54,RePORTER_PUBLNK_C_2012_18,FALSE
gene2pubtatorcentral_55,RePORTER_PUBLNK_C_2012_19,FALSE
gene2pubtatorcentral_59,RePORTER_PUBLNK_C_2012_20,FALSE
gene2pubtatorcentral_60,RePORTER_PUBLNK_C_2012_21,FALSE
gene2pubtatorcentral_61,RePORTER_PUBLNK_C_2012_22,FALSE
gene2pubtatorcentral_62,RePORTER_PUBLNK_C_2012_23,FALSE
gene2pubtatorcentral_63,RePORTER_PUBLNK_C_2012_24,FALSE
gene2pubtatorcentral_64,RePORTER_PUBLNK_C_2012_25,FALSE
gene2pubtatorcentral_65,RePORTER_PUBLNK_C_2012_26,FALSE
gene2pubtatorcentral_66,RePORTER_PUBLNK_C_2012_27,FALSE
gene2pubtatorcentral_68,RePORTER_PUBLNK_C_2012_28,FALSE
gene2pubtatorcentral_69,RePORTER_PUBLNK_C_2012_29,FALSE
gene2pubtatorcentral_70,RePORTER_PUBLNK_C_2012_30,FALSE
gene2pubtatorcentral_71,RePORTER_PUBLNK_C_2012_31,FALSE
gene2pubtatorcentral_80,RePORTER_PUBLNK_C_2012_32,FALSE
gene2pubtatorcentral_81,RePORTER_PUBLNK_C_2012_33,FALSE
gene2pubtatorcentral_82,RePORTER_PUBLNK_C_2012_34,FALSE
gene2pubtatorcentral_83,RePORTER_PUBLNK_C_2012_35,FALSE
gene2pubtatorcentral_89,RePORTER_PUBLNK_C_2012_36,FALSE
gene2pubtatorcentral_90,RePORTER_PUBLNK_C_2012_37,FALSE
gene2pubtatorcentral_91,RePORTER_PUBLNK_C_2012_38,FALSE
gene2pubtatorcentral_92,RePORTER_PUBLNK_C_2012_39,FALSE
gene2pubtatorcentral_95,RePORTER_PUBLNK_C_2012_40,FALSE
gene2pubtatorcentral_96,RePORTER_PUBLNK_C_2012_41,FALSE
gene2pubtatorcentral_98,RePORTER_PUBLNK_C_2012_42,FALSE
gene2pubtatorcentral_99,RePORTER_PUBLNK_C_2012_43,FALSE
gene2pubtatorcentral_100,RePORTER_PUBLNK_C_2012_44,FALSE
gene2pubtatorcentral_101,RePORTER_PUBLNK_C_2012_45,FALSE
gene2pubtatorcentral_102,RePORTER_PUBLNK_C_2012_46,FALSE
gene2pubtatorcentral_103,RePORTER_PUBLNK_C_2012_47,FALSE
gene2pubtatorcentral_104,RePORTER_PUBLNK_C_2012_48,FALSE
gene2pubtatorcentral_107,RePORTER_PUBLNK_C_2012_49,FALSE
gene2pubtatorcentral_108,RePORTER_PUBLNK_C_2012_50,FALSE
gene2pubtatorcentral_109,RePORTER_PUBLNK_C_2012_51,FALSE
gene2pubtatorcentral_110,RePORTER_PUBLNK_C_2012_52,FALSE
gene2pubtatorcentral_115,RePORTER_PUBLNK_C_2012_53,FALSE
gene2pubtatorcentral_116,RePORTER_PUBLNK_C_2012_54,FALSE
gene2pubtatorcentral_117,RePORTER_PUBLNK_C_2012_55,FALSE
