Kidney_1,mart_export_kidney_1,TRUE
Kidney_2,mart_export_kidney_2,TRUE
Kidney_3,mart_export_kidney_3,TRUE
Kidney_4,mart_export_kidney_4,TRUE
Kidney_5,mart_export_kidney_5,TRUE
Kidney_6,mart_export_kidney_6,TRUE
Kidney_7,mart_export_kidney_7,TRUE
Kidney_8,mart_export_kidney_8,TRUE
Kidney_9,mart_export_kidney_9,TRUE
Kidney_10,mart_export_kidney_10,TRUE
Kidney_11,mart_export_kidney_11,TRUE
Kidney_12,mart_export_kidney_12,TRUE
Kidney_13,mart_export_kidney_13,TRUE
Kidney_14,mart_export_kidney_14,TRUE
Kidney_15,mart_export_kidney_15,TRUE
Kidney_16,mart_export_kidney_16,TRUE
Kidney_17,mart_export_kidney_17,TRUE
Kidney_18,mart_export_kidney_18,TRUE
Kidney_19,mart_export_kidney_19,TRUE
Kidney_20,mart_export_kidney_20,TRUE
Kidney_21,mart_export_kidney_21,TRUE
Kidney_22,mart_export_kidney_22,TRUE
Kidney_23,mart_export_kidney_23,TRUE
Kidney_24,mart_export_kidney_24,TRUE
Kidney_25,mart_export_kidney_25,TRUE
Kidney_26,mart_export_kidney_26,TRUE
Kidney_27,mart_export_kidney_27,TRUE
Kidney_28,mart_export_kidney_28,TRUE
Kidney_29,mart_export_kidney_29,TRUE
Kidney_30,mart_export_kidney_30,TRUE
Kidney_31,mart_export_kidney_31,TRUE
Kidney_32,mart_export_kidney_32,TRUE
Kidney_33,mart_export_kidney_33,TRUE
Kidney_34,mart_export_kidney_34,TRUE
Kidney_35,mart_export_kidney_35,TRUE
Kidney_36,mart_export_kidney_36,TRUE
Kidney_37,mart_export_kidney_37,TRUE
Kidney_38,mart_export_kidney_38,TRUE
Kidney_39,mart_export_kidney_39,TRUE
Kidney_40,mart_export_kidney_40,TRUE
Kidney_41,mart_export_kidney_41,TRUE
Kidney_42,mart_export_kidney_42,TRUE
Kidney_43,mart_export_kidney_43,TRUE
Kidney_44,mart_export_kidney_44,TRUE
Kidney_45,mart_export_kidney_45,TRUE
Kidney_46,mart_export_kidney_46,TRUE
Kidney_47,mart_export_kidney_47,TRUE
Kidney_48,mart_export_kidney_48,TRUE
Kidney_49,mart_export_kidney_49,TRUE
Kidney_50,mart_export_kidney_50,TRUE
Kidney_1,mart_export_kidney_2,FALSE
Kidney_2,mart_export_kidney_1,FALSE
Kidney_3,mart_export_kidney_4,FALSE
Kidney_4,mart_export_kidney_3,FALSE
Kidney_5,mart_export_kidney_6,FALSE
Kidney_6,mart_export_kidney_5,FALSE
Kidney_7,mart_export_kidney_8,FALSE
Kidney_8,mart_export_kidney_7,FALSE
Kidney_9,mart_export_kidney_10,FALSE
Kidney_10,mart_export_kidney_9,FALSE
Kidney_11,mart_export_kidney_12,FALSE
Kidney_12,mart_export_kidney_11,FALSE
Kidney_13,mart_export_kidney_14,FALSE
Kidney_14,mart_export_kidney_13,FALSE
Kidney_15,mart_export_kidney_16,FALSE
Kidney_16,mart_export_kidney_15,FALSE
Kidney_17,mart_export_kidney_18,FALSE
Kidney_18,mart_export_kidney_17,FALSE
Kidney_19,mart_export_kidney_20,FALSE
Kidney_20,mart_export_kidney_19,FALSE
Kidney_21,mart_export_kidney_22,FALSE
Kidney_22,mart_export_kidney_21,FALSE
Kidney_23,mart_export_kidney_24,FALSE
Kidney_24,mart_export_kidney_23,FALSE
Kidney_25,mart_export_kidney_26,FALSE
Kidney_26,mart_export_kidney_25,FALSE
Kidney_27,mart_export_kidney_28,FALSE
Kidney_28,mart_export_kidney_27,FALSE
Kidney_29,mart_export_kidney_30,FALSE
Kidney_30,mart_export_kidney_29,FALSE
Kidney_31,mart_export_kidney_32,FALSE
Kidney_32,mart_export_kidney_31,FALSE
Kidney_33,mart_export_kidney_34,FALSE
Kidney_34,mart_export_kidney_33,FALSE
Kidney_35,mart_export_kidney_36,FALSE
Kidney_36,mart_export_kidney_35,FALSE
Kidney_37,mart_export_kidney_38,FALSE
Kidney_38,mart_export_kidney_37,FALSE
Kidney_39,mart_export_kidney_40,FALSE
Kidney_40,mart_export_kidney_39,FALSE
Kidney_41,mart_export_kidney_42,FALSE
Kidney_42,mart_export_kidney_41,FALSE
Kidney_43,mart_export_kidney_44,FALSE
Kidney_44,mart_export_kidney_43,FALSE
Kidney_45,mart_export_kidney_46,FALSE
Kidney_46,mart_export_kidney_45,FALSE
Kidney_47,mart_export_kidney_48,FALSE
Kidney_48,mart_export_kidney_47,FALSE
Kidney_49,mart_export_kidney_50,FALSE
Kidney_50,mart_export_kidney_49,FALSE
