Heart_1,Heart_Ensembl_NCBI_Crosswalk_1,TRUE
Heart_2,Heart_Ensembl_NCBI_Crosswalk_2,TRUE
Heart_3,Heart_Ensembl_NCBI_Crosswalk_3,TRUE
Heart_4,Heart_Ensembl_NCBI_Crosswalk_4,TRUE
Heart_5,Heart_Ensembl_NCBI_Crosswalk_5,TRUE
Heart_6,Heart_Ensembl_NCBI_Crosswalk_6,TRUE
Heart_7,Heart_Ensembl_NCBI_Crosswalk_7,TRUE
Heart_8,Heart_Ensembl_NCBI_Crosswalk_8,TRUE
Heart_9,Heart_Ensembl_NCBI_Crosswalk_9,TRUE
Heart_10,Heart_Ensembl_NCBI_Crosswalk_10,TRUE
Heart_11,Heart_Ensembl_NCBI_Crosswalk_11,TRUE
Heart_12,Heart_Ensembl_NCBI_Crosswalk_12,TRUE
Heart_13,Heart_Ensembl_NCBI_Crosswalk_13,TRUE
Heart_14,Heart_Ensembl_NCBI_Crosswalk_14,TRUE
Heart_15,Heart_Ensembl_NCBI_Crosswalk_15,TRUE
Heart_16,Heart_Ensembl_NCBI_Crosswalk_16,TRUE
Heart_17,Heart_Ensembl_NCBI_Crosswalk_17,TRUE
Heart_18,Heart_Ensembl_NCBI_Crosswalk_18,TRUE
Heart_19,Heart_Ensembl_NCBI_Crosswalk_19,TRUE
Heart_20,Heart_Ensembl_NCBI_Crosswalk_20,TRUE
Heart_21,Heart_Ensembl_NCBI_Crosswalk_21,TRUE
Heart_22,Heart_Ensembl_NCBI_Crosswalk_22,TRUE
Heart_23,Heart_Ensembl_NCBI_Crosswalk_23,TRUE
Heart_24,Heart_Ensembl_NCBI_Crosswalk_24,TRUE
Heart_25,Heart_Ensembl_NCBI_Crosswalk_25,TRUE
Heart_26,Heart_Ensembl_NCBI_Crosswalk_26,TRUE
Heart_27,Heart_Ensembl_NCBI_Crosswalk_27,TRUE
Heart_28,Heart_Ensembl_NCBI_Crosswalk_28,TRUE
Heart_29,Heart_Ensembl_NCBI_Crosswalk_29,TRUE
Heart_30,Heart_Ensembl_NCBI_Crosswalk_30,TRUE
Heart_31,Heart_Ensembl_NCBI_Crosswalk_31,TRUE
Heart_32,Heart_Ensembl_NCBI_Crosswalk_32,TRUE
Heart_33,Heart_Ensembl_NCBI_Crosswalk_33,TRUE
Heart_34,Heart_Ensembl_NCBI_Crosswalk_34,TRUE
Heart_35,Heart_Ensembl_NCBI_Crosswalk_35,TRUE
Heart_36,Heart_Ensembl_NCBI_Crosswalk_36,TRUE
Heart_37,Heart_Ensembl_NCBI_Crosswalk_37,TRUE
Heart_38,Heart_Ensembl_NCBI_Crosswalk_38,TRUE
Heart_39,Heart_Ensembl_NCBI_Crosswalk_39,TRUE
Heart_40,Heart_Ensembl_NCBI_Crosswalk_40,TRUE
Heart_41,Heart_Ensembl_NCBI_Crosswalk_41,TRUE
Heart_42,Heart_Ensembl_NCBI_Crosswalk_42,TRUE
Heart_43,Heart_Ensembl_NCBI_Crosswalk_43,TRUE
Heart_44,Heart_Ensembl_NCBI_Crosswalk_44,TRUE
Heart_45,Heart_Ensembl_NCBI_Crosswalk_45,TRUE
Heart_46,Heart_Ensembl_NCBI_Crosswalk_46,TRUE
Heart_47,Heart_Ensembl_NCBI_Crosswalk_47,TRUE
Heart_48,Heart_Ensembl_NCBI_Crosswalk_48,TRUE
Heart_49,Heart_Ensembl_NCBI_Crosswalk_49,TRUE
Heart_50,Heart_Ensembl_NCBI_Crosswalk_50,TRUE
Heart_1,Heart_Ensembl_NCBI_Crosswalk_2,FALSE
Heart_2,Heart_Ensembl_NCBI_Crosswalk_1,FALSE
Heart_3,Heart_Ensembl_NCBI_Crosswalk_4,FALSE
Heart_4,Heart_Ensembl_NCBI_Crosswalk_3,FALSE
Heart_5,Heart_Ensembl_NCBI_Crosswalk_6,FALSE
Heart_6,Heart_Ensembl_NCBI_Crosswalk_5,FALSE
Heart_7,Heart_Ensembl_NCBI_Crosswalk_8,FALSE
Heart_8,Heart_Ensembl_NCBI_Crosswalk_7,FALSE
Heart_9,Heart_Ensembl_NCBI_Crosswalk_10,FALSE
Heart_10,Heart_Ensembl_NCBI_Crosswalk_9,FALSE
Heart_11,Heart_Ensembl_NCBI_Crosswalk_12,FALSE
Heart_12,Heart_Ensembl_NCBI_Crosswalk_11,FALSE
Heart_13,Heart_Ensembl_NCBI_Crosswalk_14,FALSE
Heart_14,Heart_Ensembl_NCBI_Crosswalk_13,FALSE
Heart_15,Heart_Ensembl_NCBI_Crosswalk_16,FALSE
Heart_16,Heart_Ensembl_NCBI_Crosswalk_15,FALSE
Heart_17,Heart_Ensembl_NCBI_Crosswalk_18,FALSE
Heart_18,Heart_Ensembl_NCBI_Crosswalk_17,FALSE
Heart_19,Heart_Ensembl_NCBI_Crosswalk_20,FALSE
Heart_20,Heart_Ensembl_NCBI_Crosswalk_19,FALSE
Heart_21,Heart_Ensembl_NCBI_Crosswalk_22,FALSE
Heart_22,Heart_Ensembl_NCBI_Crosswalk_21,FALSE
Heart_23,Heart_Ensembl_NCBI_Crosswalk_24,FALSE
Heart_24,Heart_Ensembl_NCBI_Crosswalk_23,FALSE
Heart_25,Heart_Ensembl_NCBI_Crosswalk_26,FALSE
Heart_26,Heart_Ensembl_NCBI_Crosswalk_25,FALSE
Heart_27,Heart_Ensembl_NCBI_Crosswalk_28,FALSE
Heart_28,Heart_Ensembl_NCBI_Crosswalk_27,FALSE
Heart_29,Heart_Ensembl_NCBI_Crosswalk_30,FALSE
Heart_30,Heart_Ensembl_NCBI_Crosswalk_29,FALSE
Heart_31,Heart_Ensembl_NCBI_Crosswalk_32,FALSE
Heart_32,Heart_Ensembl_NCBI_Crosswalk_31,FALSE
Heart_33,Heart_Ensembl_NCBI_Crosswalk_34,FALSE
Heart_34,Heart_Ensembl_NCBI_Crosswalk_33,FALSE
Heart_35,Heart_Ensembl_NCBI_Crosswalk_36,FALSE
Heart_36,Heart_Ensembl_NCBI_Crosswalk_35,FALSE
Heart_37,Heart_Ensembl_NCBI_Crosswalk_38,FALSE
Heart_38,Heart_Ensembl_NCBI_Crosswalk_37,FALSE
Heart_39,Heart_Ensembl_NCBI_Crosswalk_40,FALSE
Heart_40,Heart_Ensembl_NCBI_Crosswalk_39,FALSE
Heart_41,Heart_Ensembl_NCBI_Crosswalk_42,FALSE
Heart_42,Heart_Ensembl_NCBI_Crosswalk_41,FALSE
Heart_43,Heart_Ensembl_NCBI_Crosswalk_44,FALSE
Heart_44,Heart_Ensembl_NCBI_Crosswalk_43,FALSE
Heart_45,Heart_Ensembl_NCBI_Crosswalk_46,FALSE
Heart_46,Heart_Ensembl_NCBI_Crosswalk_45,FALSE
Heart_47,Heart_Ensembl_NCBI_Crosswalk_48,FALSE
Heart_48,Heart_Ensembl_NCBI_Crosswalk_47,FALSE
Heart_49,Heart_Ensembl_NCBI_Crosswalk_50,FALSE
Heart_50,Heart_Ensembl_NCBI_Crosswalk_49,FALSE
