gene2pubtatorcentral_1,RePORTER_PUBLNK_C_2005_1,FALSE
gene2pubtatorcentral_2,RePORTER_PUBLNK_C_2005_2,FALSE
gene2pubtatorcentral_3,RePORTER_PUBLNK_C_2005_3,FALSE
gene2pubtatorcentral_4,RePORTER_PUBLNK_C_2005_4,FALSE
gene2pubtatorcentral_11,RePORTER_PUBLNK_C_2005_5,FALSE
gene2pubtatorcentral_12,RePORTER_PUBLNK_C_2005_6,FALSE
gene2pubtatorcentral_13,RePORTER_PUBLNK_C_2005_7,FALSE
gene2pubtatorcentral_17,RePORTER_PUBLNK_C_2005_8,FALSE
gene2pubtatorcentral_18,RePORTER_PUBLNK_C_2005_9,FALSE
gene2pubtatorcentral_21,RePORTER_PUBLNK_C_2005_10,FALSE
gene2pubtatorcentral_22,RePORTER_PUBLNK_C_2005_11,FALSE
gene2pubtatorcentral_23,RePORTER_PUBLNK_C_2005_12,FALSE
gene2pubtatorcentral_24,RePORTER_PUBLNK_C_2005_13,FALSE
gene2pubtatorcentral_27,RePORTER_PUBLNK_C_2005_14,FALSE
gene2pubtatorcentral_28,RePORTER_PUBLNK_C_2005_15,FALSE
gene2pubtatorcentral_30,RePORTER_PUBLNK_C_2005_16,FALSE
gene2pubtatorcentral_31,RePORTER_PUBLNK_C_2005_17,FALSE
gene2pubtatorcentral_32,RePORTER_PUBLNK_C_2005_18,FALSE
gene2pubtatorcentral_33,RePORTER_PUBLNK_C_2005_19,FALSE
gene2pubtatorcentral_34,RePORTER_PUBLNK_C_2005_20,FALSE
gene2pubtatorcentral_35,RePORTER_PUBLNK_C_2005_21,FALSE
gene2pubtatorcentral_36,RePORTER_PUBLNK_C_2005_22,FALSE
gene2pubtatorcentral_37,RePORTER_PUBLNK_C_2005_23,FALSE
gene2pubtatorcentral_39,RePORTER_PUBLNK_C_2005_24,FALSE
gene2pubtatorcentral_40,RePORTER_PUBLNK_C_2005_25,FALSE
gene2pubtatorcentral_41,RePORTER_PUBLNK_C_2005_26,FALSE
gene2pubtatorcentral_42,RePORTER_PUBLNK_C_2005_27,FALSE
gene2pubtatorcentral_43,RePORTER_PUBLNK_C_2005_28,FALSE
gene2pubtatorcentral_44,RePORTER_PUBLNK_C_2005_29,FALSE
gene2pubtatorcentral_45,RePORTER_PUBLNK_C_2005_30,FALSE
gene2pubtatorcentral_46,RePORTER_PUBLNK_C_2005_31,FALSE
gene2pubtatorcentral_49,RePORTER_PUBLNK_C_2005_32,FALSE
gene2pubtatorcentral_50,RePORTER_PUBLNK_C_2005_33,FALSE
