gene2pubtatorcentral_5218,RePORTER_PUBLNK_C_1988_28480,TRUE
gene2pubtatorcentral_5219,RePORTER_PUBLNK_C_1988_28480,TRUE
gene2pubtatorcentral_8192,RePORTER_PUBLNK_C_1988_22571,TRUE
gene2pubtatorcentral_8193,RePORTER_PUBLNK_C_1988_22571,TRUE
gene2pubtatorcentral_9550,RePORTER_PUBLNK_C_1988_26835,TRUE
gene2pubtatorcentral_9551,RePORTER_PUBLNK_C_1988_26835,TRUE
gene2pubtatorcentral_9552,RePORTER_PUBLNK_C_1988_26835,TRUE
gene2pubtatorcentral_10558,RePORTER_PUBLNK_C_1988_9922,TRUE
gene2pubtatorcentral_10558,RePORTER_PUBLNK_C_1988_27218,TRUE
gene2pubtatorcentral_10559,RePORTER_PUBLNK_C_1988_9922,TRUE
gene2pubtatorcentral_10559,RePORTER_PUBLNK_C_1988_27218,TRUE
gene2pubtatorcentral_14146,RePORTER_PUBLNK_C_1988_27196,TRUE
gene2pubtatorcentral_14146,RePORTER_PUBLNK_C_1988_32351,TRUE
gene2pubtatorcentral_14147,RePORTER_PUBLNK_C_1988_27196,TRUE
gene2pubtatorcentral_14147,RePORTER_PUBLNK_C_1988_32351,TRUE
gene2pubtatorcentral_14149,RePORTER_PUBLNK_C_1988_28099,TRUE
gene2pubtatorcentral_14150,RePORTER_PUBLNK_C_1988_28099,TRUE
gene2pubtatorcentral_18389,RePORTER_PUBLNK_C_1988_5014,TRUE
gene2pubtatorcentral_18389,RePORTER_PUBLNK_C_1988_13799,TRUE
gene2pubtatorcentral_18389,RePORTER_PUBLNK_C_1988_31007,TRUE
gene2pubtatorcentral_18390,RePORTER_PUBLNK_C_1988_5014,TRUE
gene2pubtatorcentral_18390,RePORTER_PUBLNK_C_1988_13799,TRUE
gene2pubtatorcentral_18390,RePORTER_PUBLNK_C_1988_31007,TRUE
gene2pubtatorcentral_19519,RePORTER_PUBLNK_C_1988_20279,TRUE
gene2pubtatorcentral_19520,RePORTER_PUBLNK_C_1988_20279,TRUE
gene2pubtatorcentral_30234,RePORTER_PUBLNK_C_1988_21354,TRUE
gene2pubtatorcentral_30235,RePORTER_PUBLNK_C_1988_21354,TRUE
gene2pubtatorcentral_31236,RePORTER_PUBLNK_C_1988_6335,TRUE
gene2pubtatorcentral_31237,RePORTER_PUBLNK_C_1988_6335,TRUE
gene2pubtatorcentral_35867,RePORTER_PUBLNK_C_1988_3152,TRUE
gene2pubtatorcentral_35868,RePORTER_PUBLNK_C_1988_3152,TRUE
gene2pubtatorcentral_37681,RePORTER_PUBLNK_C_1988_23997,TRUE
gene2pubtatorcentral_37682,RePORTER_PUBLNK_C_1988_23997,TRUE
gene2pubtatorcentral_39398,RePORTER_PUBLNK_C_1988_11369,TRUE
gene2pubtatorcentral_39399,RePORTER_PUBLNK_C_1988_11369,TRUE
gene2pubtatorcentral_41326,RePORTER_PUBLNK_C_1988_9731,TRUE
gene2pubtatorcentral_41327,RePORTER_PUBLNK_C_1988_9731,TRUE
gene2pubtatorcentral_41328,RePORTER_PUBLNK_C_1988_9731,TRUE
gene2pubtatorcentral_41329,RePORTER_PUBLNK_C_1988_9731,TRUE
gene2pubtatorcentral_41332,RePORTER_PUBLNK_C_1988_6328,TRUE
gene2pubtatorcentral_41332,RePORTER_PUBLNK_C_1988_30211,TRUE
gene2pubtatorcentral_41332,RePORTER_PUBLNK_C_1988_30829,TRUE
gene2pubtatorcentral_41333,RePORTER_PUBLNK_C_1988_6328,TRUE
gene2pubtatorcentral_41333,RePORTER_PUBLNK_C_1988_30211,TRUE
gene2pubtatorcentral_41333,RePORTER_PUBLNK_C_1988_30829,TRUE
gene2pubtatorcentral_41334,RePORTER_PUBLNK_C_1988_6328,TRUE
gene2pubtatorcentral_41334,RePORTER_PUBLNK_C_1988_30211,TRUE
gene2pubtatorcentral_41334,RePORTER_PUBLNK_C_1988_30829,TRUE
gene2pubtatorcentral_41335,RePORTER_PUBLNK_C_1988_6328,TRUE
gene2pubtatorcentral_41335,RePORTER_PUBLNK_C_1988_30211,TRUE
gene2pubtatorcentral_41335,RePORTER_PUBLNK_C_1988_30829,TRUE
gene2pubtatorcentral_41517,RePORTER_PUBLNK_C_1988_13321,TRUE
gene2pubtatorcentral_41517,RePORTER_PUBLNK_C_1988_15314,TRUE
gene2pubtatorcentral_41517,RePORTER_PUBLNK_C_1988_25594,TRUE
gene2pubtatorcentral_41518,RePORTER_PUBLNK_C_1988_13321,TRUE
gene2pubtatorcentral_41518,RePORTER_PUBLNK_C_1988_15314,TRUE
gene2pubtatorcentral_41518,RePORTER_PUBLNK_C_1988_25594,TRUE
gene2pubtatorcentral_43361,RePORTER_PUBLNK_C_1988_3195,TRUE
gene2pubtatorcentral_43361,RePORTER_PUBLNK_C_1988_27837,TRUE
gene2pubtatorcentral_43362,RePORTER_PUBLNK_C_1988_3195,TRUE
gene2pubtatorcentral_43362,RePORTER_PUBLNK_C_1988_27837,TRUE
gene2pubtatorcentral_48488,RePORTER_PUBLNK_C_1988_4511,TRUE
gene2pubtatorcentral_48488,RePORTER_PUBLNK_C_1988_16630,TRUE
gene2pubtatorcentral_48489,RePORTER_PUBLNK_C_1988_4511,TRUE
gene2pubtatorcentral_48489,RePORTER_PUBLNK_C_1988_16630,TRUE
gene2pubtatorcentral_66026,RePORTER_PUBLNK_C_1988_11725,TRUE
gene2pubtatorcentral_66027,RePORTER_PUBLNK_C_1988_11725,TRUE
gene2pubtatorcentral_66131,RePORTER_PUBLNK_C_1988_32344,TRUE
gene2pubtatorcentral_66131,RePORTER_PUBLNK_C_1988_34349,TRUE
gene2pubtatorcentral_66132,RePORTER_PUBLNK_C_1988_32344,TRUE
gene2pubtatorcentral_66132,RePORTER_PUBLNK_C_1988_34349,TRUE
gene2pubtatorcentral_67987,RePORTER_PUBLNK_C_1988_11965,TRUE
gene2pubtatorcentral_67987,RePORTER_PUBLNK_C_1988_29037,TRUE
gene2pubtatorcentral_67988,RePORTER_PUBLNK_C_1988_11965,TRUE
gene2pubtatorcentral_67988,RePORTER_PUBLNK_C_1988_29037,TRUE
gene2pubtatorcentral_67990,RePORTER_PUBLNK_C_1988_11965,TRUE
gene2pubtatorcentral_67990,RePORTER_PUBLNK_C_1988_29037,TRUE
gene2pubtatorcentral_67991,RePORTER_PUBLNK_C_1988_11965,TRUE
gene2pubtatorcentral_67991,RePORTER_PUBLNK_C_1988_29037,TRUE
gene2pubtatorcentral_70781,RePORTER_PUBLNK_C_1988_1323,TRUE
gene2pubtatorcentral_70782,RePORTER_PUBLNK_C_1988_1323,TRUE
gene2pubtatorcentral_72426,RePORTER_PUBLNK_C_1988_14877,TRUE
gene2pubtatorcentral_72427,RePORTER_PUBLNK_C_1988_14877,TRUE
gene2pubtatorcentral_72428,RePORTER_PUBLNK_C_1988_14877,TRUE
gene2pubtatorcentral_72429,RePORTER_PUBLNK_C_1988_14877,TRUE
gene2pubtatorcentral_74280,RePORTER_PUBLNK_C_1988_12588,TRUE
gene2pubtatorcentral_74281,RePORTER_PUBLNK_C_1988_12588,TRUE
gene2pubtatorcentral_75398,RePORTER_PUBLNK_C_1988_20328,TRUE
gene2pubtatorcentral_75398,RePORTER_PUBLNK_C_1988_30704,TRUE
gene2pubtatorcentral_75399,RePORTER_PUBLNK_C_1988_20328,TRUE
gene2pubtatorcentral_75399,RePORTER_PUBLNK_C_1988_30704,TRUE
gene2pubtatorcentral_76639,RePORTER_PUBLNK_C_1988_8207,TRUE
gene2pubtatorcentral_76640,RePORTER_PUBLNK_C_1988_8207,TRUE
gene2pubtatorcentral_78240,RePORTER_PUBLNK_C_1988_7189,TRUE
gene2pubtatorcentral_78240,RePORTER_PUBLNK_C_1988_30039,TRUE
gene2pubtatorcentral_78241,RePORTER_PUBLNK_C_1988_7189,TRUE
gene2pubtatorcentral_78241,RePORTER_PUBLNK_C_1988_30039,TRUE
gene2pubtatorcentral_92033,RePORTER_PUBLNK_C_1988_18697,TRUE
gene2pubtatorcentral_92034,RePORTER_PUBLNK_C_1988_18697,TRUE
gene2pubtatorcentral_115116,RePORTER_PUBLNK_C_1988_27265,TRUE
gene2pubtatorcentral_1,RePORTER_PUBLNK_C_1988_1,FALSE
gene2pubtatorcentral_2,RePORTER_PUBLNK_C_1988_2,FALSE
gene2pubtatorcentral_3,RePORTER_PUBLNK_C_1988_3,FALSE
gene2pubtatorcentral_4,RePORTER_PUBLNK_C_1988_4,FALSE
gene2pubtatorcentral_11,RePORTER_PUBLNK_C_1988_5,FALSE
gene2pubtatorcentral_12,RePORTER_PUBLNK_C_1988_6,FALSE
gene2pubtatorcentral_13,RePORTER_PUBLNK_C_1988_7,FALSE
gene2pubtatorcentral_17,RePORTER_PUBLNK_C_1988_8,FALSE
gene2pubtatorcentral_18,RePORTER_PUBLNK_C_1988_9,FALSE
gene2pubtatorcentral_21,RePORTER_PUBLNK_C_1988_10,FALSE
gene2pubtatorcentral_22,RePORTER_PUBLNK_C_1988_11,FALSE
gene2pubtatorcentral_23,RePORTER_PUBLNK_C_1988_12,FALSE
gene2pubtatorcentral_24,RePORTER_PUBLNK_C_1988_13,FALSE
gene2pubtatorcentral_27,RePORTER_PUBLNK_C_1988_14,FALSE
gene2pubtatorcentral_28,RePORTER_PUBLNK_C_1988_15,FALSE
gene2pubtatorcentral_30,RePORTER_PUBLNK_C_1988_16,FALSE
gene2pubtatorcentral_31,RePORTER_PUBLNK_C_1988_17,FALSE
gene2pubtatorcentral_32,RePORTER_PUBLNK_C_1988_18,FALSE
gene2pubtatorcentral_33,RePORTER_PUBLNK_C_1988_19,FALSE
gene2pubtatorcentral_34,RePORTER_PUBLNK_C_1988_20,FALSE
gene2pubtatorcentral_35,RePORTER_PUBLNK_C_1988_21,FALSE
gene2pubtatorcentral_36,RePORTER_PUBLNK_C_1988_22,FALSE
gene2pubtatorcentral_37,RePORTER_PUBLNK_C_1988_23,FALSE
gene2pubtatorcentral_39,RePORTER_PUBLNK_C_1988_24,FALSE
gene2pubtatorcentral_40,RePORTER_PUBLNK_C_1988_25,FALSE
gene2pubtatorcentral_41,RePORTER_PUBLNK_C_1988_26,FALSE
gene2pubtatorcentral_42,RePORTER_PUBLNK_C_1988_27,FALSE
