gene2pubtatorcentral_59,RePORTER_PUBLNK_C_2015_5398,TRUE
gene2pubtatorcentral_59,RePORTER_PUBLNK_C_2015_83584,TRUE
gene2pubtatorcentral_60,RePORTER_PUBLNK_C_2015_5398,TRUE
gene2pubtatorcentral_60,RePORTER_PUBLNK_C_2015_83584,TRUE
gene2pubtatorcentral_61,RePORTER_PUBLNK_C_2015_5398,TRUE
gene2pubtatorcentral_61,RePORTER_PUBLNK_C_2015_83584,TRUE
gene2pubtatorcentral_62,RePORTER_PUBLNK_C_2015_5398,TRUE
gene2pubtatorcentral_62,RePORTER_PUBLNK_C_2015_83584,TRUE
gene2pubtatorcentral_63,RePORTER_PUBLNK_C_2015_5398,TRUE
gene2pubtatorcentral_63,RePORTER_PUBLNK_C_2015_83584,TRUE
gene2pubtatorcentral_64,RePORTER_PUBLNK_C_2015_5398,TRUE
gene2pubtatorcentral_64,RePORTER_PUBLNK_C_2015_83584,TRUE
gene2pubtatorcentral_65,RePORTER_PUBLNK_C_2015_5398,TRUE
gene2pubtatorcentral_65,RePORTER_PUBLNK_C_2015_83584,TRUE
gene2pubtatorcentral_66,RePORTER_PUBLNK_C_2015_5398,TRUE
gene2pubtatorcentral_66,RePORTER_PUBLNK_C_2015_83584,TRUE
gene2pubtatorcentral_68,RePORTER_PUBLNK_C_2015_5398,TRUE
gene2pubtatorcentral_68,RePORTER_PUBLNK_C_2015_83584,TRUE
gene2pubtatorcentral_69,RePORTER_PUBLNK_C_2015_5398,TRUE
gene2pubtatorcentral_69,RePORTER_PUBLNK_C_2015_83584,TRUE
gene2pubtatorcentral_70,RePORTER_PUBLNK_C_2015_5398,TRUE
gene2pubtatorcentral_70,RePORTER_PUBLNK_C_2015_83584,TRUE
gene2pubtatorcentral_71,RePORTER_PUBLNK_C_2015_5398,TRUE
gene2pubtatorcentral_71,RePORTER_PUBLNK_C_2015_83584,TRUE
gene2pubtatorcentral_80,RePORTER_PUBLNK_C_2015_5398,TRUE
gene2pubtatorcentral_80,RePORTER_PUBLNK_C_2015_83584,TRUE
gene2pubtatorcentral_81,RePORTER_PUBLNK_C_2015_5398,TRUE
gene2pubtatorcentral_81,RePORTER_PUBLNK_C_2015_83584,TRUE
gene2pubtatorcentral_82,RePORTER_PUBLNK_C_2015_5398,TRUE
gene2pubtatorcentral_82,RePORTER_PUBLNK_C_2015_83584,TRUE
gene2pubtatorcentral_83,RePORTER_PUBLNK_C_2015_5398,TRUE
gene2pubtatorcentral_83,RePORTER_PUBLNK_C_2015_83584,TRUE
gene2pubtatorcentral_1,RePORTER_PUBLNK_C_2015_1,FALSE
gene2pubtatorcentral_2,RePORTER_PUBLNK_C_2015_2,FALSE
gene2pubtatorcentral_6,RePORTER_PUBLNK_C_2015_3,FALSE
gene2pubtatorcentral_7,RePORTER_PUBLNK_C_2015_4,FALSE
gene2pubtatorcentral_8,RePORTER_PUBLNK_C_2015_5,FALSE
gene2pubtatorcentral_9,RePORTER_PUBLNK_C_2015_6,FALSE
gene2pubtatorcentral_20,RePORTER_PUBLNK_C_2015_7,FALSE
gene2pubtatorcentral_21,RePORTER_PUBLNK_C_2015_8,FALSE
gene2pubtatorcentral_22,RePORTER_PUBLNK_C_2015_9,FALSE
gene2pubtatorcentral_23,RePORTER_PUBLNK_C_2015_10,FALSE
gene2pubtatorcentral_24,RePORTER_PUBLNK_C_2015_11,FALSE
gene2pubtatorcentral_34,RePORTER_PUBLNK_C_2015_12,FALSE
gene2pubtatorcentral_35,RePORTER_PUBLNK_C_2015_13,FALSE
gene2pubtatorcentral_46,RePORTER_PUBLNK_C_2015_14,FALSE
gene2pubtatorcentral_47,RePORTER_PUBLNK_C_2015_15,FALSE
gene2pubtatorcentral_48,RePORTER_PUBLNK_C_2015_16,FALSE
gene2pubtatorcentral_49,RePORTER_PUBLNK_C_2015_17,FALSE
gene2pubtatorcentral_54,RePORTER_PUBLNK_C_2015_18,FALSE
gene2pubtatorcentral_55,RePORTER_PUBLNK_C_2015_19,FALSE
gene2pubtatorcentral_59,RePORTER_PUBLNK_C_2015_20,FALSE
gene2pubtatorcentral_60,RePORTER_PUBLNK_C_2015_21,FALSE
gene2pubtatorcentral_61,RePORTER_PUBLNK_C_2015_22,FALSE
gene2pubtatorcentral_62,RePORTER_PUBLNK_C_2015_23,FALSE
gene2pubtatorcentral_63,RePORTER_PUBLNK_C_2015_24,FALSE
gene2pubtatorcentral_64,RePORTER_PUBLNK_C_2015_25,FALSE
gene2pubtatorcentral_65,RePORTER_PUBLNK_C_2015_26,FALSE
gene2pubtatorcentral_66,RePORTER_PUBLNK_C_2015_27,FALSE
gene2pubtatorcentral_68,RePORTER_PUBLNK_C_2015_28,FALSE
gene2pubtatorcentral_69,RePORTER_PUBLNK_C_2015_29,FALSE
gene2pubtatorcentral_70,RePORTER_PUBLNK_C_2015_30,FALSE
gene2pubtatorcentral_71,RePORTER_PUBLNK_C_2015_31,FALSE
gene2pubtatorcentral_80,RePORTER_PUBLNK_C_2015_32,FALSE
gene2pubtatorcentral_81,RePORTER_PUBLNK_C_2015_33,FALSE
gene2pubtatorcentral_82,RePORTER_PUBLNK_C_2015_34,FALSE
gene2pubtatorcentral_83,RePORTER_PUBLNK_C_2015_35,FALSE
gene2pubtatorcentral_89,RePORTER_PUBLNK_C_2015_36,FALSE
gene2pubtatorcentral_90,RePORTER_PUBLNK_C_2015_37,FALSE
